"MEbisque4","MEbrown4","MEdarkorange2","MEdarkred","MEgreen","MEivory","MElightgreen","MEpaleturquoise","MEred","MEsteelblue"
"X56_120417",-0.051322047028576,-0.00967600600370112,0.116357415159656,0.0587717637895202,0.0983999395856387,-0.0734991449805512,0.0393552778089491,-0.0507471494411865,-0.110540708717869,-0.01224158131559
"X565_120517",-0.0450769866265817,0.0224376724534133,-0.0784571330499807,0.043584071140631,0.000226925594890311,0.0137974464359102,-0.0283669175483972,-0.100436978182486,0.057714296138641,-0.0429006868948254
"X568_120521",-0.0295645321564457,-0.10180924102627,0.0244671453310544,0.0519698634257292,0.00670979247706875,0.0646480682441914,0.122738050713277,0.090772433379415,-0.0465122373903267,0.0622016507754512
"X571_120521",-0.032375410073915,0.0367410500873047,-0.0620755370928462,0.0323311646658222,-0.0984750496012858,0.0410394615075872,-0.015464254017877,-0.0787514023240579,0.0838635136446032,-0.0745911921311478
"X575_120521",-0.0118533640126549,0.09553065247341,-0.0181297689153766,0.00789665221590082,-0.0787039428044012,-0.0140760877805175,-0.0897664239047254,-0.0541680307315941,0.0868067600710618,-0.0463615853643483
"X578_120521",0.0766851831234719,0.0368005493633479,0.0997932483605733,-0.0734765179030582,0.0576865874299,-0.0908387349775989,-0.0459742367841675,0.0309123229250708,-0.0358684942455004,0.0829654594322827
"X58_120417",0.0557772372686877,0.118890262176729,-0.0609579792163044,-0.0437930557270162,-0.134657662242665,-0.0240832971777333,-0.147605567544458,-0.0682897061333387,0.159129332469874,-0.0241206757001138
"X582_120521",-0.0208468782299724,-0.110783767678932,0.00249535464978407,0.039055571110061,0.0156550023137823,0.0504528536631886,0.115735617508966,0.0573353762092434,-0.0265561528589491,0.0983783665578586
"X591_120522",0.00722270213014028,0.0448336342216866,-0.0409659135687129,-0.0197588395009093,-0.0285150969841398,0.0029628804312119,-0.0449741753123658,-0.0481468325331961,0.0458461643219511,-0.0313320454122512
"X594_120522",0.0788037229556078,-0.0796020063364489,-0.033161334185683,-0.0718984528620595,0.0811959686116187,0.0523252697605814,0.0276563238965947,0.0581376090386717,-0.0320873410000612,-0.0129146731467034
"X602_120523",-0.0453382169704871,0.0214025596635717,-0.0316838031561711,0.032567011253863,-0.0349009866414907,0.00897070615818106,-0.0153859579355685,-0.0429867896197326,0.0353877430059242,-0.0151697993189184
"X604_120523",0.0711483025070201,0.0695761269176321,-0.0216907070425358,-0.0473547489963576,-0.0345866101958767,-0.0266936613666619,-0.0979583261132137,0.00825137981275769,0.0616814256952635,0.00378942275683134
"X606_120523",-0.0638170090090999,0.0036964365631738,0.00752238562627403,0.0635526532358289,-0.0146626177877761,0.0489978428310868,0.015205609395188,-0.0562007602810853,0.0333729742755993,0.0433046822907232
"X607_120523",-0.0751506872992704,-0.0150432139621376,0.0193596936922545,0.0567803249108539,0.0529014825106218,-0.0209899238238186,0.027596344498481,-0.069267852147704,-0.0353066103916047,0.0792727968655854
"X613_120523",0.0651710604704619,-0.0472164084029993,-0.0414515158579224,-0.0591005372446571,-0.00219181744195161,0.0272932231690888,0.0407070241215855,0.0919760299211412,-0.0108126859032301,0.0609829508328485
"X616_120524",-0.037836186296652,0.0184557585081055,-0.019195026753129,0.0537265793723628,-0.0583342484989986,0.0125707973485368,0.00926861518500292,-0.0641021713521345,0.0327240101861346,0.00189379292913891
"X617_120524",-0.032052336915309,-0.0575557451997041,-0.0269700901773647,0.0246126902310852,-0.0129587283704269,0.0790634634026751,0.0554242311364608,0.0580695726270239,0.0051372550980529,0.00921845878010392
"X619_120524",0.0219506066864487,-0.0635647970619874,-0.0665441700036103,-0.0095127734954538,-0.0397603839740143,0.0883622176182636,0.0477448160136515,0.107161485655436,0.0202967339194084,-0.0172014360672319
"X624_120524",-0.147639583052213,-0.0480803175030114,-0.0146599697262645,0.188715919276854,-0.0818462983775652,0.0656075620127551,0.06778946409207,-0.103356213796057,0.0621599654759836,0.00612874879622609
"X628_120524",-0.124783147280023,0.0581153414795199,0.123828583560658,0.103755187941369,0.0546439949360755,-0.102488777171077,0.00475128496894039,-0.146092930820554,-0.0709393904486405,-0.0416225723338712
"X630_120524",0.0543446615626188,-0.0745178518926515,-0.0256532327347681,-0.0713619845189399,0.0387756865084592,0.0272908874383003,0.0507259024676053,0.121221847045365,-0.0601686232980293,0.0608781334776983
"X632_120524",0.0418830240085007,-0.0412655410994919,-0.0370765871350616,-0.0391814933944924,0.0120808256523658,0.0350911608275906,0.0399672264694543,0.0852790857425559,-0.0355278019024916,0.000144985928236171
"X635_120524",-0.129075859062912,-0.175910962004711,-0.0548537180727668,0.154011228850545,0.0576926462032172,0.120760569949973,0.15027553051244,0.0249474251562313,-0.0119853112395225,0.0545478453540465
"X637_120524",0.0999331310999888,0.0636255385623976,-0.0533879899735681,-0.0717630558650966,-0.0632589437351286,0.00244099992693652,-0.107959637867283,0.0790058388582483,0.0776230336355867,-0.0911901595807758
"X644_120524",0.0680548922539995,0.0336521703908268,-0.0119721250124705,-0.0742123859169255,0.0478736160739025,-0.00468331460260916,-0.047883752747998,0.0279532901184764,-0.0107664491182931,-0.00978394484006311
"X646_120524",-0.018440090382189,0.0378052086842145,-0.0685533562264014,0.00722179538278929,-0.17136003782576,0.0594618087784348,0.0102173003360578,-0.0576873186861346,0.0877511317486742,-0.106728309674401
"X649_120529",0.02286105403632,-0.0501372021184725,-0.139922095228169,-0.0307543013672438,-0.107101881432721,0.103745114043721,0.021557137314321,0.0399857362486249,0.0924684079790324,0.0184872434726203
"X654_120529",0.0408888164254272,-0.0704510401696425,-0.112454927770899,-0.0228025683250308,-0.0616230740174123,0.130114447228229,0.031379839848101,0.0692693200094837,0.0560549737539324,-0.0795976417780173
"X656_120529",-0.0218294480881001,-0.0827980893922693,-0.0305055714718506,0.0244682624718892,0.0321334204769374,0.051630402361084,0.0699818188769979,-0.0262097358546717,0.0184420863739001,0.00366189354856697
"X657_120529",-0.0118118195474244,0.14711776135612,-0.0249578974791221,0.029296654555446,-0.13603067847518,-0.0823040632945788,-0.168402423531692,-0.106940246205699,0.189447824436795,-0.0274951919711991
"X663_120530",-0.0236832786674337,-0.0124684439386968,0.0542667735786156,0.0116022855672966,0.0586144794415207,0.00364525869931701,0.0372515529879777,-0.00140937754233542,-0.0651001428766956,0.0630485164483763
"X676_120604",-0.122446468207973,-0.0398680245649468,-0.0683872552827122,0.117838834851563,-0.0747602580322828,0.078280930146387,0.0437701873947825,-0.0886083507961089,0.0727305423622986,-0.0086543556141944
"X685_120604",-0.0468091624426016,-0.0143301955347626,-0.0736830104765034,0.0434632318345112,-0.0636725486705164,0.0710078943874317,0.00399114123282273,-0.0048842306244356,0.0550617144659688,-0.0557530283923254
"X687_120604",0.0335480045264052,-0.0706355606367644,-0.0969388179129176,0.0145447861106747,-0.0752906109287432,0.140284529429896,0.0299581382758327,0.0889648010825553,0.0942981200935456,-0.0323076705631482
"X689_120604",0.0409796376148636,0.00996536976786285,-0.101031465771194,-0.0212401166432258,-0.113642062653572,0.0844812723456105,-0.0412080843735759,0.0721812154528733,0.0975739812473796,-0.0933481795505056
"X69_120417",-0.0118777189220527,-0.024590151334546,0.111305503582162,-0.00639354581990481,0.128522645475557,-0.0851148013179689,0.0627766688640926,0.000779048528742772,-0.147512333762821,0.0352544340640832
"X695_120605",-0.0323386985009901,0.044196328731806,-0.0634484138167411,0.0306849608749614,-0.0846194217166753,0.0354325056324707,-0.0398132604661723,-0.0335782924720695,0.0847106951586079,-0.0371539204549754
"X70_120417",0.0474152557814028,0.0392569023628446,0.0682821389154482,-0.0741729362904581,0.136129111807657,-0.102713767332862,-0.0429740696138738,-0.0373434761144734,-0.116766423920736,-0.142034108649732
"X703_120605",-0.107064483588438,0.00392272718371241,0.0118247040815485,0.100257329457556,-0.0139221148116581,0.00748323990438593,0.0183436673021303,-0.0702029891942438,-0.00419369912981413,-0.00580883209660807
"X704_120605",0.0493135332951952,-0.0752703667808065,-0.0473196799076905,-0.0468542812941458,0.0114757298033671,0.101814869552425,0.038251436357296,0.129979253379684,-0.0152261817623391,0.000680672524986181
"X705_120605",-0.0339832486702092,-0.019407948181436,0.0173013855880682,0.0331372351926601,0.0253735251155132,0.0245838630515666,0.0246472519494002,-0.0157854347604865,0.00302128192732417,0.00845370389693696
"X706_120605",0.041993412504529,-0.157518711274999,-0.082975367875733,-0.023408422041734,0.0368672565250601,0.139321627658131,0.0975216633834959,0.140782393694307,-0.0137972949233008,-0.0111141612806681
"X707_120531",-0.0667391998775154,-0.0413571857134872,-0.0161045449633169,0.0923166313215555,-0.0294118168656176,0.0705542937751926,0.0363133972694259,-0.0333589814853012,0.00875672372841285,-0.0745948735388061
"X708_120531",0.0718294020682954,0.0868147642614224,-0.0519336872247234,-0.0393667196667903,-0.0948522244660182,-0.00523846954166643,-0.127571737988635,-0.0158259014713738,0.110737027586842,-0.111103581730278
"X709_120531",-0.0560544459915019,-0.011825014542531,-0.000866196428768128,0.0543845332713278,-0.0405442526588227,0.0130052584820815,0.0427100857485407,0.00489803979919027,0.0117115225687484,-0.00633465498364539
"X711_120531",-0.0188825782366863,-0.0278140998759076,-0.0988593645126603,0.00499529602806718,-0.0551149799180721,0.0958961589546004,-0.00034455523440257,-0.00905470292578117,0.0645309146575318,-0.0209345418062945
"X714_120531",-0.0211866915430448,-0.14579457798644,-0.141566346057009,0.074137113983759,-0.0882775054145231,0.155640293605391,0.0848993227449282,0.0495282985152313,0.117690535304265,-0.0174235221283972
"X715_120531",-0.0123367855878784,-0.0398702411416817,-0.0176633988093868,0.0147141928591877,0.0321424420922538,0.0481226101770352,0.0283828581951518,0.0454778033247702,-0.0127010591162026,0.0730643674312429
"X720_120531",0.0355734426879966,-0.0686100190826069,-0.0984041041925185,-0.00791437522333128,-0.0243842293159613,0.102912241931721,0.0171474432682892,0.115758507999658,0.0297235015366967,-0.117783268561955
"X721_120531",-0.0258187394548894,-0.141199235840448,-0.0732177914061846,0.0509133946981562,-0.0305028840143799,0.118742514994261,0.111220951215047,0.0984700555593593,0.0262930363972845,0.00299901860215458
"X724_120605",-0.0408952126441349,-0.222878666247772,-0.0641209576854577,0.0263460690826522,0.131705973896194,0.125135789188579,0.184581545829829,0.105633800137108,-0.0666118872862586,0.172780541386441
"X73_120417",0.129191563849446,0.0844164646330742,0.148765312066621,-0.161196957445,0.170055483420589,-0.170488434265002,-0.0728624003232332,0.0169660275517279,-0.162145206062505,-0.0180294008196014
"X76_120417",-0.113937308553226,0.0102590336930101,0.0174263028568232,0.116338506509364,-0.0701330548864695,-0.00161241423193099,0.0329808868940736,-0.0930818392271408,0.0324699388720604,-0.0744490109440492
"X77_120417",0.0110314468332744,-0.0290988499066667,0.0900793690451996,-0.0661016824640769,0.137836096769783,-0.0795524742412158,0.0734259349621847,0.0519702298579108,-0.128348243515152,0.134982980409231
"X78_120417",0.0962619021248206,-0.0614961911300629,-0.0164644319776468,-0.105582456533671,0.108807772742974,0.0232294791682929,0.0476505890771078,0.0639259303948366,-0.0668450354825837,0.0602966838120206
"X81_120417",0.0567358879281102,-0.0115226696051602,0.112836666126587,-0.058560341930156,0.100646643038945,-0.0740003784735604,0.047091586900612,0.0592061850559815,-0.121316010239264,0.0539192375381725
"X89_120417",0.05162210026227,0.0980165291099108,0.0766916060865662,-0.0513605465831905,0.0396994114333762,-0.127234892943705,-0.0956386874525312,-0.0438868351512675,-0.00959004951543609,0.0859723331226151
"X90_120417",-0.0216188402202007,0.0370167005052469,0.022190758401521,0.0192847633170622,0.0108707999736953,-0.055017318639239,-0.0337388143485813,-0.0368135608867513,0.014042039208434,0.0437938840125738
"X94_120417",-0.0238050325343857,-0.00382242250181807,0.162672315704032,0.0252932086626229,0.14835040427886,-0.108701498571581,0.0294758254785916,-0.0164899608465621,-0.15535290752955,0.0767587961403465
"X97_120417",0.00407982266793177,0.0159761261089496,0.12019936905669,-0.0130648432934681,0.145013068116927,-0.0846798876670046,-0.00863752318255181,0.00287933583063685,-0.12427658382407,-0.0350328672593498
"X943_131101",-0.0247991026433448,-0.00111396327933049,0.0180696951537575,-0.00370683612919797,-0.0141776963425449,-0.0489577857423104,0.0167736339970055,-0.0138931521572676,-0.0151120251798214,0.0286855698355659
"X847_130830",0.0344550045042275,0.0883496524824116,0.135030591619207,-0.0661727975261607,-0.0649355092683769,-0.100923509568735,-0.0226601496212744,0.0334616810767631,-0.027118793182564,0.0883487821806099
"X958_131107",0.0953495077317689,-0.0160120689702306,0.0253532861151832,-0.0780971872171887,-0.032000493187452,0.0120443209452512,-0.0150552486263258,0.089517280190315,-0.0297596220509043,-0.0790713587670836
"X922_131031",-0.0250121892554808,0.0521208854554096,-0.060387547841788,0.0162115049408641,0.0493930615864206,-0.0325248844191076,-0.0224409127922487,-0.0700456566565632,0.036351869819306,-0.0490121645874974
"X942_131101",-0.070315648107709,-0.0535003383368829,-0.0348109164401678,0.0481957133885739,-0.0231705343922241,0.0688211288957911,0.0508320321751284,-0.000734724620285641,0.00605190542725059,-0.0659304530449292
"X770_130523",-0.0591000761000894,0.131029489628916,0.179606516063275,0.0668080221415997,-0.100555357313896,-0.133534157493314,-0.0905374400579061,-0.177686760808879,0.0152235707450257,0.0973017514802182
"X936_131101",-0.00410732147227658,0.00146427902321293,-0.0130502852299543,-0.00360583130938868,-0.0428570934732045,0.0361135780675443,0.00680744809626641,0.0458708003847853,0.000403679790400177,-0.0454470980857906
"X941_131101",0.0379471078063004,-0.0317341900644392,-0.122309862937336,-0.0391015101048931,0.0128966015760848,0.0783746133709736,0.00345361208999165,0.0283160624984465,0.0432994552765082,-0.0957990721545284
"X935_131101",0.0247067683668546,0.00377926821039664,-0.0581480470712602,-0.0350473466077373,-0.0124900436294139,0.0376878825281475,-0.016953033924685,0.0290872423028478,0.0394034120691198,0.0705064061274212
"X911_131031",0.0326564083419187,-0.0286533410384498,-0.059251117387575,-0.067042503878147,-0.000969432839535383,-0.00252528570856541,0.00557950321284998,0.0765643595831503,0.0154620947039057,0.0119240161173953
"X889_130923",-0.035193445390447,0.0190327453896606,0.0361418357951465,0.0209031546955497,-0.029162177745795,-0.0653445926021544,0.0171514426456351,-0.05628576453515,-0.0123550713415202,0.0280143775840586
"X775_130528",0.0449746433194385,-0.0286029562767081,0.0417163475959971,-0.0422986843574556,0.0839637533446294,-0.0275554107555283,0.00676981233067237,0.131128251034101,-0.0865013299158362,-0.0229049946241179
"X767_130523",0.113835608679281,-0.112086883319265,0.141469547204119,-0.0831496879716201,0.084393704088335,0.0166537613098191,0.111762047555285,0.165109804004964,-0.146927101967161,0.144209291362726
"X776_130528",-0.0771353215624923,0.0295916883948944,0.114105366566742,0.077921123057,0.0149727640602588,-0.076550707226655,-0.00980872864778302,-0.0327357735256432,-0.0371199272151514,0.0353244356605403
"X952_131107",-0.0609296140828426,-0.0289726202704376,0.0160592401171194,0.0538815798025892,-0.0112382932450353,0.00995103693342645,0.0593575040666917,-0.0421123201500282,-0.0190291429958681,0.000253680581407735
"X884_130923",0.0534298962121873,0.0806679784724136,0.0996294516513504,-0.0365742887518293,-0.0256768818078606,-0.0808108260255607,-0.0578669845890836,-0.0146375867456049,-0.0201319573220754,0.0505772091307508
"X956_131107",-0.182457314068793,-0.0500126276894073,-0.0119975431825784,0.25208625825226,-0.0875118715698804,0.0700705837762112,0.072558772753446,-0.125759649632358,0.0756545789686323,0.113592408702272
"X925_131031",-0.0616655820129496,0.039061740061814,0.0114509558299931,0.0815942441276772,-0.0788114132442835,-0.0294098739186813,-0.0416286097780213,-0.0842267564009866,0.0763699217167306,-0.020805056274988
"X807_130701",0.0520793399687828,0.0995275384150859,-0.171956157285791,-0.0772139580989012,-0.037815152146193,-0.0184233789164633,-0.109218868989207,-0.0640353407164795,0.123746409033516,-0.114065772980116
"X861_130911",0.0666458990501418,0.0766535011490025,-0.0913132290618683,-0.0428202736368298,-0.0621181879164167,0.00958785819922593,-0.120467051142322,-0.0517520667434768,0.111306273442752,-0.165562347149465
"X881_130918",0.00918880604310843,0.10672172059403,-0.0354703984705505,0.0220747853945268,-0.0102045859011636,-0.0295347880908178,-0.0993603738639116,-0.0948044150603929,0.0715698783376606,-0.155702833466246
"X871_130911",0.115980185233346,0.132705611133193,-0.0416960815003256,-0.0871088096270998,-0.0273370221894233,-0.0542970700860966,-0.143105678159812,-0.0677258776914366,0.0900741697886616,-0.212730176103199
"X846_130830",-0.0574890628761068,-0.0441291815066979,-0.00674529199796063,0.0338848030855128,0.0644767383492486,0.018134612231384,0.0427789971116492,-0.0743451084561333,-0.0477862300626531,-0.0725536900855615
"X900_131010",0.0720739197152575,0.0242038740644261,-0.111383756835546,-0.0499134381487319,0.0870593013553197,0.00497122949538051,-0.0571893940694893,0.0380645523205939,0.0335203243277613,-0.145442660799571
"X923_131031",0.0514942940822343,-0.0822395104217532,0.033744733857172,-0.0795420064950942,0.0488594546256869,0.025837712729877,0.0382100401308282,0.126369383050342,-0.0856726313329853,0.0972750060753311
"X905_131010",-0.197338168282976,-0.0973593849874113,-0.0533505952516493,0.212956778950517,0.0461768134168786,0.0874588495450594,0.0936020238966509,-0.0821439415730632,-0.00623381102738053,-0.0620747143755368
"X796_130701",0.0132012221913619,0.119445827597794,-0.0131382467991442,-0.00444736261001061,-0.0133109077265269,-0.0783458587598359,-0.0958055894370915,-0.0866437693458401,0.0614516045550812,-0.0598512153632681
"X793_130530",0.073254730642132,0.00844425365889576,0.0825777459559224,-0.0679385160678203,0.00766235400255011,-0.0574407784077362,0.0161537893022923,0.0248962153346032,-0.0811874679224156,-0.00541053975266149
"X781_130528",0.0494529168656778,0.0801882142312343,0.166260408980832,-0.0429821043029813,-0.0588728369671895,-0.109741947899581,-0.04703930136722,0.0487660564674382,-0.0566783401676916,0.0244787578868972
"X929_131031",-0.0802766886770629,-0.134734339335708,0.103617743094613,0.0596564830720872,0.232036983240857,-0.0129454936330047,0.177306470641617,0.00248625970250601,-0.148011574178959,0.249520705800311
